id,iess_code,job_worker,ocupational_structure,detail_job,wage
ec_1608551004267,1608551004267,LAVADORA / PLANCHADORA A MANO (Establecimientos categoría Tercera y Cuarta),E2,HOTELEROS Y NO HOTELEROS,462.67
ec_1608551004228,1608551004228,POCILLERO (Establecimientos categoría Lujo),E2,HOTELEROS Y NO HOTELEROS,464.05
ec_1608551004246,1608551004246,POCILLERO (Establecimientos categoría Primera),E2,HOTELEROS Y NO HOTELEROS,463.59
ec_1608551004261,1608551004261,POCILLERO (Establecimientos categoría Segunda),E2,HOTELEROS Y NO HOTELEROS,463.13
ec_1608551004276,1608551004276,POCILLERO (Establecimientos categoría Tercera y Cuarta),E2,HOTELEROS Y NO HOTELEROS,462.67
ec_1608551004218,1608551004218,VALET (Establecimientos categoría Lujo),E2,HOTELEROS Y NO HOTELEROS,464.05
ec_1608551004236,1608551004236,VALET (Establecimientos categoría Primera),E2,HOTELEROS Y NO HOTELEROS,463.59
ec_1608551004254,1608551004254,VALET (Establecimientos categoría Segunda),E2,HOTELEROS Y NO HOTELEROS,463.13
ec_1608551004269,1608551004269,VALET (Establecimientos categoría Tercera y Cuarta),E2,HOTELEROS Y NO HOTELEROS,462.67
ec_2020000001009,2020000001009,COORDINADOR ACADÉMICO ,C2,INCLUYE ASESOR PEDAGÓGICO,462.44
ec_2020000003010,2020000003010,INSTRUCTOR EDUCATIVO,C2,,462.44
ec_2030000001007,2030000001007,COLECTOR,C3,,461.48
ec_2020000003011,2020000003011,INSTRUCTOR PRÁCTICO DE CONDUCCIÓN,D1,,460.84
ec_2013803001035,2013803001035,RECTOR,A1,,466.39
ec_2013803001036,2013803001036,VICERRECTOR,B1,,466.39
ec_2013803001037,2013803001037,COORDINADOR DE CARRERA,B1,,466.39
ec_2013803001038,2013803001038,COORDINADOR DE BIENESTAR ESTUDIANTIL,B3,,464.24
ec_2013803001039,2013803001039,COORDINADOR DE VINCULACIÓN CON LA SOCIEDAD,B3,,464.24
ec_2013803001040,2013803001040,PERSONAL ACADÉMICO TITULAR PRINCIPAL,B1,,466.39
ec_2013803001022,2013803001022,PERSONAL ACADÉMICO TITULAR AGREGADO,B2,,465.38
ec_2013803001041,2013803001041,PERSONAL ACADÉMICO TITULAR AUXILIAR,B3,,464.24
ec_2013803001042,2013803001042,PERSONAL ACADÉMICO NO TITULAR INVITADO,B1,,466.39
ec_2013803001043,2013803001043,PERSONAL ACADÉMICO NO TITULAR HONORARIO,B2,,465.38
ec_2013803001044,2013803001044,PERSONAL ACADÉMICO NO TITULAR OCASIONAL,B3,,464.24
ec_2013803001045,2013803001045,TÉCNICO DOCENTE,C2,,462.44
ec_2013803001026,2013803001026,RECTOR,A1,,570.86
ec_2013803001027,2013803001027,VICERRECTOR,B1,,570.86
ec_2013803001021,2013803001021,PERSONAL ACADÉMICO TITULAR PRINCIPAL,B1,,466.39
ec_2013803001030,2013803001030,PERSONAL ACADÉMICO NO TITULAR INVITADO,B1,,466.39
ec_2013803001020,2013803001020,DECANO O SIMILAR JERARQUÍA,B2,,528.7
ec_2013803001028,2013803001028,PERSONAL ACADÉMICO TITULAR AGREGADO,B2,,465.38
ec_2013803001031,2013803001031,PERSONAL ACADÉMICO NO TITULAR HONORARIO,B2,,465.38
ec_2010000002004,2010000002004,SUBDECANO O SIMILAR JERARQUÍA,B3,,464.24
ec_2013803001029,2013803001029,PERSONAL ACADÉMICO TITULAR AUXILIAR,B3,,464.24
ec_2013803001032,2013803001032,PERSONAL ACADÉMICO NO TITULAR OCASIONAL,B3,,464.24
ec_2010000002006,2010000002006,COORDINADOR DE BIENESTAR ESTUDIANTIL,C1,,463.32
ec_2013803001033,2013803001033,COORDINADOR DE VINCULACIÓN CON LA SOCIEDAD,C1,,463.32
ec_2013803001034,2013803001034,TÉCNICO DOCENTE,C2,,462.44
ec_2215922000105,2215922000105,DIRECTOR PERIODISTA/COMUNICADOR SOCIAL,A1,INCLUYE DIRECTOR NACIONAL Y PROVINCIAL,1222.3
ec_2215922000108,2215922000108,PROFESIONAL PERIODISTA/COMUNICADOR SOCIAL,B1,,1108.42
ec_1716950001001,1716950001001,CHOFER DE VEHÍCULOS DE EMERGENCIA,C1,AMBULANCIA MOTOBOMBA CARRO CISTERNA ENTRE OTROS,707.07
ec_1716950002001,1716950002001,CHOFER PARA SERVICIO DE PASAJEROS (INTERCANTONALES INTERPROVINCIALES INTRAPROVINCIALES),C1,,707.07
ec_1716950003001,1716950003001,CHOFER PARA CAMIONES PESADOS Y EXTRA PESADOS CON O SIN REMOLQUE DE MÁS DE 35 TONELADAS,C1,,707.07
ec_1716950004001,1716950004001,CHOFER TRÁILER ,C1,,707.07
ec_1716950005001,1716950005001,CHOFER VOLQUETAS,C1,,707.07
ec_1716950006001,1716950006001,CHOFER TANQUEROS,C1,,707.07
ec_1716950007001,1716950007001,CHOFER PLATAFORMAS,C1,,707.07
ec_1716950008001,1716950008001,CHOFER OTROS CAMIONES,C1,,707.07
ec_1716950009001,1716950009001,CHOFER PARA FERROCARRILES,C1,,707.07
ec_1716950010001,1716950010001,CHOFER AUTO FERROS,C1,,707.07
ec_1716950011001,1716950011001,CHOFER TROLEBUSES Y VEHÍCULOS ARTICULADOS (PASAJEROS),C1,,707.07
ec_1716950012001,1716950012001,CHOFER CAMIONES PARA TRANSPORTAR MERCANCÍAS O SUSTANCIAS PELIGROSAS Y OTROS VEHÍCULOS ESPECIALES,C1,,707.07
ec_1716950000003,1716950000003,CHOFER PARA TRANSPORTE ESCOLARES-PERSONAL Y TURISMO HASTA 45 PASAJEROS,C2,,699.65
ec_1716950000004,1716950000004,CHOFER PARA CAMIONES SIN ACOPLADOS,C3,,683.17
ec_1716950001004,1716950001004,CHOFER TAXIS CONVENCIONALES EJECUTIVOS,C3,,683.17
ec_1716950000006,1716950000006,CHOFER PARA AUTOMOTORES ESPECIALES ADAPTADOS PARA PERSONAS CON CAPACIDADES ESPECIALES,D2,,668.36
ec_1709630100126,1709630100126,JEFE TÉCNICO DE ESTIBA DE PRODUCTOS DESTINADOS DE LA EXPORTACIÓN,B1,,494.87
ec_1709602300127,1709602300127,MECÁNICO DE MAQUINARIA AGRÍCOLA,B2,GRUPO B MECÁNICA TABLA 1,488.17
ec_1709602300128,1709602300128,CANGURO FANGEADOR RUEDAS GAVIAS CANGURO HALADOR DE ARADO (TRACTOR AGRÍCOLA DE NEUMÁTICOS),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300129,1709602300129,CANGURO HALADOR CORTA MALEZA (ROZADORA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300130,1709602300130,CARGADORA FRONTAL (SECTOR AGRÍCOLA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300131,1709602300131,CARRO MONTACARGA (SECTOR AGRÍCOLA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300132,1709602300132,COSECHADORA DE CADENAS / RUEDAS,C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1720000000002,1720000000002,COSECHADORA FORESTAL,C2,,477.69
ec_1709602300133,1709602300133,DRAGA HIDRÁULICA,C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300134,1709602300134,EXCAVADORA GRÚA,C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1720000000003,1720000000003,FUMIGADORA,C2,,477.69
ec_1709602300137,1709602300137,MOTO TRAÍLLA (PARA SECTOR AGRÍCOLA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300138,1709602300138,MOTONIVELADORA (PARA SECTOR AGRÍCOLA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300139,1709602300139,OPERADOR DE BOMBAS DE RIEGO DRENAJE Y BANDEADORES DE LÍNEA,C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1720000000001,1720000000001,OPERADOR DE FERTILIZADORA,C2,,477.69
ec_1709602300140,1709602300140,PERFORADORA DE POZOS PROFUNDOS O RODANTES,C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1720000000004,1720000000004,PULVERIZADORA,C2,,477.69
ec_1720000000008,1720000000008,RECOGEDOR DE TRONCOS,C2,,477.69
ec_1709602300141,1709602300141,RETROEXCAVADORA (PARA EL SECTOR AGRÍCOLA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1720000000005,1720000000005,SEMBRADORA,C2,,477.69
ec_1709602300144,1709602300144,TRACTOR DE LLANTA FORESTAL COMBINADO (SEGADORA RODILLO ESQUIDER REMOLCADOR CANGURO HALADOR DE COMBOYER CANGURO HALADOR DE TRÁILER PARA TRANSPORTES VARIOS CANGURO HALADOR DE MADERA),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300145,1709602300145,TRACTOR DE ORUGA,C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1720000000007,1720000000007,TRITURADORA,C2,,477.69
ec_1709602300146,1709602300146,VAGONES DE FONDO FALSO (EUCLIDS),C2,GRUPO A OPERADORES TABLA 1,477.69
ec_1709602300148,1709602300148,AYUDANTE DE OPERADOR DE MAQUINARIA AGRÍCOLA EN GENERAL,E2,GRUPO A OPERADORES TABLA 1,463.27
ec_1709602300150,1709602300150,VULCANIZADOR DE LLANTAS DE MAQUINARIA AGRÍCOLA,E2,GRUPO B MECÁNICA TABLA 1,463.27
ec_1709602300151,1709602300151,ZANJADORA,E2,GRUPO A OPERADORES TABLA 1,463.27
ec_1709621000009,1709621000009,SUPERVISOR DE SEGURIDAD AEROPORTUARIA,B2,,488.17
ec_1720000005001,1720000005001,MONITOR O JEFE DE PARQUEO,C1,SERVICIOS EN TIERRA/RAMPAS,477.69
ec_1709621000010,1709621000010,AGENTE DE SEGURIDAD AEROPORTUARIA,C2,,477.69
ec_1720000005002,1720000005002,OPERADOR DE CARGO LOADER,C2,SERVICIOS EN TIERRA/RAMPAS,477.69
ec_1720000005003,1720000005003,OPERADOR DE MULAS,C3,SERVICIOS EN TIERRA/RAMPAS,474.3
ec_1730000005004,1730000005004,COORDINADOR DE POZO O TÚNEL,C3,SERVICIOS EN TIERRA/RAMPAS,474.3
ec_1709621000012,1709621000012,CHOFER DE PUENTE DE EMBARQUE,D2,,467.37
ec_1709621000011,1709621000011,GUARDIA DE SEGURIDAD AEROPORTUARIA,E1,,464.78
ec_1709630100154,1709630100154,GERENTE DE COMERCIALIZACIÓN ,B1,CATEGORÍA 4,491.66
ec_1709630100155,1709630100155,GERENTE DE FINANZAS,B1,CATEGORÍA 4,491.66
ec_1709630100156,1709630100156,GERENTE DE OPERACIONES,B1,CATEGORÍA 4,491.66
ec_1709630100157,1709630100157,GERENTE DE PROYECTOS,B1,CATEGORÍA 4,491.66
ec_1709630100158,1709630100158,GERENTE DE RECURSOS HUMANOS,B1,CATEGORÍA 4,491.66
ec_1709630100160,1709630100160,JEFE ADMINISTRATIVO,B3,CATEGORÍA 4,484.68
ec_1709630100161,1709630100161,JEFE DE ANÁLISIS AFORO,B3,CATEGORÍA 4,484.68
ec_1709630100162,1709630100162,JEFE DE ANÁLISIS FINANCIERO,B3,CATEGORÍA 4,484.68
ec_1709630100163,1709630100163,JEFE DE ASESORÍA LEGAL,B3,CATEGORÍA 4,484.68
ec_1709630100164,1709630100164,JEFE DE BAHÍA,B3,CATEGORÍA 4,484.68
ec_1709630100165,1709630100165,JEFE DE BIENESTAR SOCIAL,B3,CATEGORÍA 4,484.68
ec_1709630100166,1709630100166,JEFE DE BODEGA DE MATERIALES,B3,CATEGORÍA 2,484.68
ec_1709630100167,1709630100167,JEFE DE COBRANZAS,B3,CATEGORÍA 4,484.68
ec_1709630100168,1709630100168,JEFE DE COMPRAS,B3,CATEGORÍA 4,484.68
ec_1709630100169,1709630100169,JEFE DE CONTROL FINANCIERO,B3,CATEGORÍA 4,484.68
ec_1709630100170,1709630100170,JEFE DE COSTOS,B3,CATEGORÍA 4,484.68
ec_1709630100171,1709630100171,JEFE DE DESARROLLO,B3,CATEGORÍA 4,484.68
ec_1709630100172,1709630100172,JEFE DE DIVISIÓN EQUIPO Y MANTENIMIENTO,B3,CATEGORÍA 4,484.68
ec_1709630100173,1709630100173,JEFE DE DIVISIÓN INGENIERÍA CIVIL,B3,CATEGORÍA 4,484.68
ec_1709630100174,1709630100174,JEFE DE DIVISIÓN MANTENIMIENTO,B3,CATEGORÍA 4,484.68
ec_1709630100175,1709630100175,JEFE DE ELECTRICIDAD,B3,CATEGORÍA 4,484.68
ec_1709630100176,1709630100176,JEFE DE FACTURACIÓN,B3,CATEGORÍA 4,484.68
ec_1709630100177,1709630100177,JEFE DE FACTURACIÓN Y RECLAMOS,B3,CATEGORÍA 4,484.68
ec_1709630100178,1709630100178,JEFE DE MANTENIMIENTO,B3,CATEGORÍA 4,484.68
ec_1709630100179,1709630100179,JEFE DE MÁQUINA,B3,CATEGORÍA 4,484.68
ec_1709630100180,1709630100180,JEFE DE MECÁNICO,B3,CATEGORÍA 4,484.68
ec_1709630100181,1709630100181,JEFE DE OPERACIONES,B3,CATEGORÍA 4,484.68
ec_1709630100182,1709630100182,JEFE DE PATIO,B3,CATEGORÍA 4,484.68
ec_1709630100183,1709630100183,JEFE DE PLANIFICACIÓN OPERACIONES,B3,CATEGORÍA 4,484.68
ec_1709630100184,1709630100184,JEFE DE PROCESAMIENTO DE DATOS,B3,CATEGORÍA 4,484.68
ec_1709630100185,1709630100185,JEFE DE PROGRAMACIÓN,B3,CATEGORÍA 4,484.68
ec_1709630100186,1709630100186,JEFE DE PROTECCIÓN MARÍTIMA,B3,CATEGORÍA 4,484.68
ec_1709630100187,1709630100187,JEFE DE RECLAMOS DE SEGUROS,B3,CATEGORÍA 4,484.68
ec_1709630100188,1709630100188,JEFE DE RECURSOS HUMANOS,B3,CATEGORÍA 4,484.68
ec_1709630100189,1709630100189,JEFE DE REVISIÓN FINAL,B3,CATEGORÍA 4,484.68
ec_1709630100190,1709630100190,JEFE DE SEGURIDAD,B3,CATEGORÍA 4,484.68
ec_1709630100191,1709630100191,JEFE DE SEGURIDAD ELECTRÓNICA,B3,CATEGORÍA 4,484.68
ec_1709630100192,1709630100192,JEFE DE SEGURIDAD FÍSICA,B3,CATEGORÍA 4,484.68
ec_1709630100193,1709630100193,JEFE DE SEGURIDAD INDUSTRIAL Y CONTAMINACIÓN,B3,CATEGORÍA 4,484.68
ec_1709630100194,1709630100194,JEFE DE SEGURIDAD PORTUARIA,B3,CATEGORÍA 4,484.68
ec_1709630100195,1709630100195,JEFE DE SISTEMAS,B3,CATEGORÍA 4,484.68
ec_1709630100196,1709630100196,JEFE DE SUMINISTROS,B3,CATEGORÍA 4,484.68
ec_1709630100197,1709630100197,JEFE DE TALLER,B3,CATEGORÍA 4,484.68
ec_1709630100198,1709630100198,JEFE DE TALLER MECÁNICO,B3,CATEGORÍA 4,484.68
ec_1709630100199,1709630100199,JEFE DE TARJA,B3,CATEGORÍA 4,484.68
ec_1709630100200,1709630100200,JEFE DE TERMINAL,B3,CATEGORÍA 4,484.68
ec_1709630100201,1709630100201,JEFE DE TESORERÍA,B3,CATEGORÍA 4,484.68
ec_1709630100202,1709630100202,JEFE DE TRANSPORTE,B3,CATEGORÍA 4,484.68
ec_1709630100203,1709630100203,JEFE DE TURNO - SEGURIDAD,B3,CATEGORÍA 4,484.68
ec_1709630100204,1709630100204,JEFE DE VIGILANCIA,B3,CATEGORÍA 4,484.68
ec_1709630100205,1709630100205,JEFE FINANCIERO,B3,CATEGORÍA 4,484.68
ec_1709630100207,1709630100207,JEFE MECÁNICO ELECTRICISTA,B3,CATEGORÍA 4,484.68
ec_1709630100208,1709630100208,JEFE MÉDICO,B3,CATEGORÍA 4,484.68
ec_1709630100211,1709630100211,ANALISTA DE NEGOCIOS,C1,CATEGORÍA 3,481.19
ec_1709630100212,1709630100212,ANALISTA DE SISTEMA,C1,CATEGORÍA 3,481.19
ec_1709630100213,1709630100213,ANALISTA FINANCIERO,C1,CATEGORÍA 3,481.19
ec_1709630100214,1709630100214,COORDINADOR DE SEGURIDAD INDUSTRIAL Y CONTAMINACIÓN ,C1,CATEGORÍA 3,481.19
ec_1709630100216,1709630100216,OPERADOR DE CABEZAL,C1,CATEGORÍA 3,481.19
ec_1709630100217,1709630100217,OPERADOR DE GRÚA DE TIERRA Y A BORDO ,C1,CATEGORÍA 3,481.19
ec_1709630100218,1709630100218,PROGRAMADOR DE PROCESAMIENTO DE DATOS,C1,CATEGORÍA 3,481.19
ec_1709630100219,1709630100219,SUPERVISOR DE CALIDAD,C1,CATEGORÍA 3,481.19
ec_1709630100220,1709630100220,SUPERVISOR DE DESPACHO,C1,CATEGORÍA 3,481.19
ec_1709630100221,1709630100221,SUPERVISOR DE INSTALACIONES,C1,CATEGORÍA 3,481.19
ec_1709630100222,1709630100222,SUPERVISOR DE OPERACIONES,C1,CATEGORÍA 3,481.19
ec_1709630100223,1709630100223,SUPERVISOR DE RECLAMOS,C1,CATEGORÍA 3,481.19
ec_1709630100224,1709630100224,SUPERVISOR DE VERIFICACIÓN TARJA,C1,CATEGORÍA 3,481.19
ec_1709630100225,1709630100225,SUPERVISOR ELÉCTRICO,C1,CATEGORÍA 3,481.19
ec_1709630100226,1709630100226,SUPERVISOR MECÁNICA NAVAL ,C1,CATEGORÍA 3,481.19
ec_1709630100227,1709630100227,SUPERVISOR MECÁNICO AUTOMOTRIZ,C1,CATEGORÍA 3,481.19
ec_1709630100228,1709630100228,SUPERVISOR MECÁNICO EQUIPO PESADO,C1,CATEGORÍA 3,481.19
ec_1709630100229,1709630100229,SUPERVISOR VEHICULAR,C1,CATEGORÍA 3,481.19
ec_1709630100230,1709630100230,SUPERVISORES DE SEGURIDAD ,C1,CATEGORÍA 3,481.19
ec_1709630100232,1709630100232,ADMINISTRADOR DE BASE DE DATOS,C2,CATEGORÍA 3,477.69
ec_1709630100234,1709630100234,BUZO,C2,CATEGORÍA 3,477.69
ec_1709630100235,1709630100235,CONTROLADOR DE EQUIPOS,C2,CATEGORÍA 3,477.69
ec_1709630100236,1709630100236,COORDINADOR DE PROTECCIÓN MARÍTIMA,C2,CATEGORÍA 3,477.69
ec_1709630100237,1709630100237,COORDINADOR DE CREDENCIALES,C2,CATEGORÍA 3,477.69
ec_1709630100238,1709630100238,INGENIERO ASISTENTE INSTALACIONES,C2,CATEGORÍA 3,477.69
ec_1709630100239,1709630100239,INSPECTOR AMBIENTAL,C2,CATEGORÍA 3,477.69
ec_1709630100240,1709630100240,INSPECTOR CLASIFICADOR CARGA PELIGROSA / CARGA GENERAL ,C2,CATEGORÍA 3,477.69
ec_1709630100241,1709630100241,INSPECTOR DE SEGURIDAD INDUSTRIAL ,C2,CATEGORÍA 3,477.69
ec_1709630100242,1709630100242,INSPECTOR RETROÁREA,C2,CATEGORÍA 3,477.69
ec_1709630100243,1709630100243,TÉCNICO DE REFRIGERACIÓN,C2,CATEGORÍA 3,477.69
ec_1709630100244,1709630100244,TÉCNICO SUELOS,C2,CATEGORÍA 3,477.69
ec_1709630100247,1709630100247,OPERADOR DE MONTACARGA Y PORTACONTENEDORES,C3,CATEGORÍA 3,474.3
ec_1709630100248,1709630100248,OPERADOR DE PALLET JACK,C3,,474.3
ec_1709630100249,1709630100249,OPERADOR DE HIDROLAVADORA,C3,CATEGORÍA 3,474.3
ec_1709630100251,1709630100251,ASISTENTE ASESORÍA LEGAL,D1,CATEGORÍA 2,472.6
ec_1709630100252,1709630100252,ASISTENTE ASUNTOS CIVILES Y PENALES,D1,CATEGORÍA 2,472.6
ec_1709630100253,1709630100253,ASISTENTE DE AFORO,D1,CATEGORÍA 2,472.6
ec_1709630100254,1709630100254,ASISTENTE DE ÁREA DE CONTENEDORES,D1,CATEGORÍA 2,472.6
ec_1709630100255,1709630100255,ASISTENTE DE ASUNTOS LABORALES,D1,CATEGORÍA 2,472.6
ec_1709630100256,1709630100256,ASISTENTE DE AUDITORÍA,D1,CATEGORÍA 2,472.6
ec_1709630100258,1709630100258,ASISTENTE DE COBRANZAS,D1,CATEGORÍA 2,472.6
ec_1709630100259,1709630100259,ASISTENTE DE COMPRAS,D1,CATEGORÍA 2,472.6
ec_1709630100261,1709630100261,ASISTENTE DE OPERACIONES,D1,CATEGORÍA 2,472.6
ec_1709630100262,1709630100262,ASISTENTE DE RECURSOS HUMANOS,D1,CATEGORÍA 2,472.6
ec_1709630100263,1709630100263,ASISTENTE DE SEGURIDAD ELECTRÓNICA,D1,CATEGORÍA 2,472.6
ec_1709630100264,1709630100264,ASISTENTE DE SEGURIDAD FÍSICA,D1,CATEGORÍA 2,472.6
ec_1709630100265,1709630100265,ASISTENTE DE SEGUROS,D1,CATEGORÍA 2,472.6
ec_1709630100266,1709630100266,ASISTENTE DIVISIÓN SEGURIDAD,D1,CATEGORÍA 2,472.6
ec_1709630100267,1709630100267,ASISTENTE JEFE DE TERMINAL,D1,CATEGORÍA 2,472.6
ec_1709630100274,1709630100274,ASISTENTE DE COSTOS,D2,CATEGORÍA 2,467.77
ec_1709630100275,1709630100275,ASISTENTE DE MANTENIMIENTO,D2,CATEGORÍA 2,467.77
ec_1709630100279,1709630100279,OPERADOR DE GRÚA DE BUQUES DE ALTO BORDO,D2,CATEGORÍA 2,467.77
ec_1709630100284,1709630100284,OPERADOR DE BARREDORA,D2,CATEGORÍA 2,467.77
ec_1709630100285,1709630100285,ROTULISTA,D2,CATEGORÍA 2,467.77
ec_1709630100287,1709630100287,TARJADORES DE MERCADERÍAS DE ALTO BORDO,D2,CATEGORÍA 2,467.77
ec_1709630100288,1709630100288,TIMONEL,D2,CATEGORÍA 2,467.77
ec_1709630100292,1709630100292,AUXILIAR COBRANZAS,E1,CATEGORÍA 1,464.79
ec_1709630100294,1709630100294,AUXILIAR DE JEFE DE ESTIBADORES,E1,CATEGORÍA 1,464.79
ec_1709630100295,1709630100295,CELDEROS,E1,CATEGORÍA 1,464.79
ec_1709630100298,1709630100298,ABASTECEDOR DE COMBUSTIBLES,E2,CATEGORÍA 1,463.27
ec_1709630100299,1709630100299,BASCULERO,E2,CATEGORÍA 1,463.27
ec_1709630100300,1709630100300,EMPLEADO DEL DCP,E2,CATEGORÍA 1,463.27
ec_1709630100301,1709630100301,ESTIBADORES DE MERCADERÍA EN BUQUES DE ALTO BORDO,E2,CATEGORÍA 1,463.27
ec_1709630100304,1709630100304,SEÑALEROS,E2,CATEGORÍA 1,463.27
ec_1709630141305,1709630141305,ASISTENTE DE EXPORTACIÓN,D1,,472.6
ec_1709630141306,1709630141306,ASISTENTE DE IMPORTACIÓN,D1,,472.6
ec_1709630100307,1709630100307,INSPECTOR DE CONTENEDORES,B1,,491.66
ec_1709630100308,1709630100308,OFICIAL DE PROTECCIÓN INSTALACIÓN PORTUARIA OPIP,B1,,491.66
ec_1709630100309,1709630100309,OPERADOR DE CCTV,D1,,472.6
ec_1709630100310,1709630100310,OPERADOR DE NAVE,B1,,491.66
ec_1709630100311,1709630100311,PLANIMETRISTA,B1,,491.66
ec_1709630100312,1709630100312,PREVENCIONISTA (MMRRLL),C1,,481.19
ec_1910000000074,1910000000074,TRADUCTOR,C1,,476.22
ec_1910000000091,1910000000091,CHOFER Camionetas livianas o mixtas hasta 35 toneladas.,C1,,476.22
ec_1910000000092,1910000000092,CHOFER para camiones pesados hasta 45 toneladas.,C1,,476.22
ec_1920000000075,1920000000075,ENFERMERA QUE NO LABORA EN INSTITUCIONES DE SALUD,B1,,480.27
ec_1920000000076,1920000000076,MÉDICO QUE NO LABORA EN INSTITUCIONES DE SALUD,B1,,480.27
ec_1920000000077,1920000000077,PSICÓLOGO INDUSTRIAL,B1,,480.27
ec_1920000000090,1920000000090,CHOFER Para automóviles y camionetas con acoplados de hasta 175 toneladas de carga útil o casas rodantes vehículos motorizados de 3 0 4 ruedas para transporte particular de personas con capacidad de once o menos asientos.,C2,,473.79
ec_1920000000091,1920000000091,AUXILIAR DE ENFERMERÍA QUE NO LABORA EN INSTITUCIONES DE SALUD,D1,,468.92
ec_1910000000089,1910000000089,CHOFER Para ciclomotores motocicletas y triciclos motorizados.,D1,,468.92
ec_1920000000078,1920000000078,MECÁNICO EN GENERAL,D2,,466.03
ec_1920000000079,1920000000079,CARPINTERO EN GENERAL,D2,,466.03
ec_1920000000080,1920000000080,CERRAJERO EN GENERAL,D2,,466.03
ec_1920000000081,1920000000081,ELECTRICISTA EN GENERAL,D2,,466.03
ec_1920000000082,1920000000082,SOLDADOR EN GENERAL,D2,,466.03
ec_1920000000083,1920000000083,PLOMERO EN GENERAL,D2,,466.03
ec_1920000000084,1920000000084,TORNERO EN GENERAL,D2,,466.03
ec_1920000000085,1920000000085,UTILERO,D2,,466.03
ec_1920000000086,1920000000086,OPERADOR DE MONTACARGA DE HASTA 94 HP,C2,,473.79
ec_1920000000087,1920000000087,ASISTENTE / AYUDANTE / AUXILIAR DE SERVICIOS TÉCNICO,E2,,460.04
ec_1920000000088,1920000000088,JARDINERO,E2,,460.04
ec_1811749900001,1811749900001,AUDITOR GENERAL,A1,,468.55
ec_1811749900002,1811749900002,GERENTE DE RIESGOS,A1,,468.55
ec_1811749900003,1811749900003,GERENTE DE SUCURSALES,A1,,468.55
ec_1811749900027,1811749900027,GERENTE DEL ÁREA LEGAL,A1,,468.55
ec_1811749900006,1811749900006,GERENTE DE CONTABILIDAD ,A1,SECTOR FINANCIERO,468.55
ec_1810000000001,1810000000001,OFICIAL DE CUMPLIMIENTO,A1,SECTOR FINANCIERO,468.55
ec_1811749900004,1811749900004,AGENTE O GERENTE DE AGENCIA,B1,,468.09
ec_1810000000002,1810000000002,GERENTE / JEFE DE SEGURIDAD FINANCIERA ,B1,INCLUYE FRAUDES ELECTRÓNICOS FRAUDES INTERNOS SEGURIDAD FÍSICA CONTINGENCIAS DE SEGURIDAD SUPERVISIÓN DEL ÁREA,468.09
ec_1811749900005,1811749900005,ANALISTA DE RIESGOS,B2,,467.45
ec_1811749900007,1811749900007,EJECUTIVO DE NEGOCIOS BANCA CORPORATIVA,B2,,467.45
ec_1811749900008,1811749900008,EJECUTIVO DE NEGOCIOS BANCA DE PERSONAS,B2,,467.45
ec_1811749900009,1811749900009,EJECUTIVO DE NEGOCIOS BANCA EMPRESARIAL,B2,,467.45
ec_1811749900010,1811749900010,EJECUTIVO DE NEGOCIOS BANCA PYMES,B2,,467.45
ec_1811749900011,1811749900011,JEFE ADMINISTRATIVO,B2,,467.45
ec_1811749900012,1811749900012,JEFE DE ARCHIVO,B2,,467.45
ec_1811749900013,1811749900013,JEFE DE CAJEROS / CANALES,B2,,467.45
ec_1811749900014,1811749900014,JEFE DE CÁMARA DE COMPENSACIÓN,B2,,467.45
ec_1811749900015,1811749900015,JEFE DE CAMBIOS,B2,,467.45
ec_1811749900016,1811749900016,JEFE DE CARTERA,B2,,467.45
ec_1811749900017,1811749900017,JEFE DE COBRANZAS DEL EXTERIOR,B2,,467.45
ec_1811749900018,1811749900018,JEFE DE COBRANZAS DEL INTERIOR,B2,,467.45
ec_1811749900019,1811749900019,JEFE DE COMERCIO EXTERIOR / SWIFT,B2,,467.45
ec_1811749900020,1811749900020,JEFE DE CRÉDITO,B2,,467.45
ec_1811749900021,1811749900021,JEFE DE CUENTAS CORRIENTES,B2,,467.45
ec_1811749900022,1811749900022,JEFE DE DEPARTAMENTO INTERNACIONAL,B2,,467.45
ec_1811749900023,1811749900023,JEFE DE DESARROLLO ORGANIZACIONAL,B2,,467.45
ec_1811749900025,1811749900025,JEFE DE REVISORÍA Y CONTROL,B2,,467.45
ec_1811749900026,1811749900026,JEFE DE SERVICIOS GENERALES,B2,,467.45
ec_1811749900028,1811749900028,ANALISTA DE TECNOLOGÍAS,C1,SECTOR FINANCIERO,466.17
ec_1811749900031,1811749900031,CAJERO FINANCIERO,C2,,465.52
